-1,119.50988021119798
0,4.6923853983736805
2,4.653921554112737
4,4.625230331218615
5,4.577528811053327
6,4.577528811053327
13,4.577528811053327
14,4.495767201755485
16,4.495767201755485
20,4.495767201755485
24,4.495767201755485
30,4.495767201755485
32,4.495767201755485
37,4.495767201755485
41,4.495767201755485
43,4.495767201755485
45,4.495767201755485
53,4.495767201755485
58,4.495767201755485
59,4.495767201755485
80,4.495767201755485
86,4.495767201755485
91,4.495767201755485
95,4.495767201755485
97,4.495767201755485
98,4.495767201755485
