5,5.6137665074107845
6,5.558555755416405
7,5.558555755416405
8,5.558555755416405
9,5.602811365143666
10,5.717012113872766
11,5.7889653887245895
12,5.558555755416405
13,5.558555755416405
14,5.558555755416405
15,5.558555755416405
16,5.558555755416405
17,5.558555755416405
18,5.558555755416405
19,5.605789299433576
20,5.605789299433576
21,5.602811365143666
22,5.558555755416405
23,5.558555755416405
24,5.558555755416405
25,5.602811365143666
26,5.602811365143666
27,5.558555755416405
28,5.602811365143666
29,5.602811365143666
30,5.605789299433576
31,5.558555755416405
32,5.602811365143666
33,5.558555755416405
34,5.558555755416405
35,5.558555755416405
36,5.602811365143666
37,5.558555755416405
38,5.602811365143666
39,5.558555755416405
40,5.602811365143666
41,5.558555755416405
42,5.558555755416405
43,5.558555755416405
44,5.602811365143666
45,5.558555755416405
46,5.558555755416405
47,5.558555755416405
48,5.558555755416405
49,5.558555755416405
50,5.558555755416405
