5,7.107849664489442
6,6.205555273244957
7,7.059062457860409
8,5.998962560073668
9,5.873317074766348
10,6.109986184865409
11,5.833250574796466
12,5.927982082329906
13,5.961553136432362
14,6.067477235593177
15,5.833250574796466
16,6.167620583662071
17,6.075979504481918
18,5.968039216106846
19,5.927982082329906
20,5.927982082329906
21,6.29112787878346
22,6.7459225779673
23,6.006603726964622
24,6.271905173016281
25,6.01848412604309
26,5.763954832070772
27,7.083535105080997
28,5.961553136432362
29,5.7992438944129745
30,6.067477235593177
31,6.241635406682292
32,6.136479587161597
33,5.763954832070772
34,5.946110554323113
35,5.953751721214067
36,6.19455503344392
37,6.131329423841499
38,6.267523841024833
39,5.927982082329906
40,5.763954832070772
41,5.92754645604887
42,5.927982082329906
43,5.763954832070772
44,6.102137387204165
45,5.763954832070772
46,5.961553136432362
47,5.946110554323113
48,5.927982082329906
49,5.927982082329906
50,5.946110554323113
