lat,long,district,min_distances,po_code
21.031,105.835,ba đình,0.0030104825479637,118734.0
21.004,105.794,cầu giấy,0.0124861163835817,123075.0
20.991,105.802,thanh xuân,0.0062162219806317,120065.0
20.991,105.801,thanh xuân,0.0065257961746051,120065.0
21.031,105.843,ba đình,0.0029835440690758,118728.0
21.005,105.794,cầu giấy,0.0117391167616814,123075.0
20.993,105.802,thanh xuân,0.0042993040963033,120065.0
20.997,105.794,nam từ liêm,0.0162961365856846,130301.0
21.028,105.811,ba đình,0.0084890205463729,118030.0
21.03,105.783,cầu giấy,0.0069786175351847,123105.0
20.991,105.784,nam từ liêm,0.0061710929031738,130301.0
21.015,105.774,nam từ liêm,0.0158483849295229,130679.0
21.018,105.788,nam từ liêm,0.0190113393761232,130679.0
20.991,105.785,nam từ liêm,0.0071211928508833,130301.0
21.018,105.789,nam từ liêm,0.0197599601435393,130679.0
21.032,105.799,cầu giấy,0.0009253040160409,122000.0
21.02,105.852,hoàn kiếm,0.0009644081326891,110513.0
21.015,105.775,nam từ liêm,0.0158806896850965,130679.0
21.03,105.838,ba đình,0.0016244645799741,118734.0
21.005,105.855,hai bà trưng,0.002925645191141,114001.0
21.028,105.846,hoàn kiếm,0.0016407861903357,111000.0
21.017,105.837,đống đa,0.0048646516846079,115356.0
21.006,105.859,hai bà trưng,0.0059148464023751,113713.0
21.025,105.84,đống đa,0.0100491296995484,115545.0
21.042,105.847,ba đình,0.0015400178701565,118600.0
21.012,105.838,đống đa,0.0050123583284192,115356.0
21.027,105.824,đống đa,0.007048679856434,115545.0
21.019,105.794,cầu giấy,0.0014677953100121,123071.0
21.019,105.793,cầu giấy,0.0009858070014443,123080.0
21.031,105.832,đống đa,0.002375215299372,115545.0
21.044,105.803,cầu giấy,0.003913122532209,122772.0
21.041,105.805,cầu giấy,0.0072848519512871,122772.0
21.041,105.812,ba đình,0.0010830436246488,119346.0
21.045,105.845,ba đình,0.0037135617032164,119197.0
21.04,105.79,cầu giấy,0.0061269423373249,122300.0
21.035,105.824,ba đình,0.0030442531452713,118518.0
21.014,105.787,nam từ liêm,0.021288331660194,130679.0
21.051,105.801,cầu giấy,0.0053885868232869,122772.0
20.986,105.812,thanh xuân,0.0034722636817584,120987.0
21.016,105.793,cầu giấy,0.0020490376873335,123080.0
21.041,105.808,ba đình,0.0032750906474319,118000.0
21.05,105.8,cầu giấy,0.0042110625680595,122772.0
20.995,105.803,thanh xuân,0.0020933264705965,120065.0
21.023,105.775,nam từ liêm,0.0079134205546263,130679.0
21.014,105.814,đống đa,0.0078679856298003,117000.0
20.996,105.785,nam từ liêm,0.0074187456904419,130301.0
21.036,105.823,ba đình,0.0028852391752511,119511.0
21.008,105.828,đống đa,0.0037798040425365,116177.0
21.037,105.795,cầu giấy,0.0054856984534435,122000.0
21.035,105.794,cầu giấy,0.0049357398150813,122000.0
21.037,105.738,nam từ liêm,0.0010860063073472,130690.0
21.036,105.834,ba đình,0.0050508128265043,118733.0
21.039,105.849,hoàn kiếm,0.0010317218831167,111300.0
21.027,105.843,hoàn kiếm,0.0015083074291808,111100.0
21.013,105.806,cầu giấy,0.0039919096112523,123075.0
21.011,105.849,hai bà trưng,0.0030932229708906,112310.0
21.03,105.768,nam từ liêm,0.0060473055879817,130679.0
21.011,105.826,đống đa,0.0017160956711048,116700.0
21.012,105.856,hai bà trưng,0.0023357771410214,113100.0
21.044,105.842,ba đình,0.0037359085120462,118800.0
21.028,105.842,hoàn kiếm,0.0001368623428896,111100.0
21.017,105.852,hai bà trưng,0.0020739424128019,112300.0
21.034,105.811,ba đình,0.0038371053666695,118028.0
20.996,105.851,hai bà trưng,0.0058002481460364,113068.0
21.01,105.779,nam từ liêm,0.0169522183686853,130301.0
21.031,105.778,nam từ liêm,0.0040153636042597,130679.0
21.045,105.794,cầu giấy,0.0004145577389308,122320.0
20.986,105.794,nam từ liêm,0.0173218355730363,130301.0
21.014,105.823,đống đa,0.0027294073262175,116700.0
21.016,105.738,nam từ liêm,0.0165373121299593,130658.0
21.043,105.774,cầu giấy,0.0025191121337633,122913.0
21.014,105.798,cầu giấy,0.0040710566618941,123075.0
21.025,105.855,hoàn kiếm,0.0017993922665519,110000.0
21.038,105.786,cầu giấy,0.0020382891606439,123105.0
21.026,105.858,hoàn kiếm,0.0028939929592846,110402.0
21.013,105.833,đống đa,0.0008743203145835,115356.0
21.03,105.844,hoàn kiếm,0.0024115071892122,111400.0
21.015,105.823,đống đa,0.0036210529342189,116700.0
21.021,105.845,hoàn kiếm,0.0054591811952336,111000.0
21.012,105.763,nam từ liêm,0.0188105843928377,130000.0
21.02,105.848,hoàn kiếm,0.0048821801530081,110513.0
21.018,105.847,hai bà trưng,0.0037842194877694,112300.0
21.025,105.862,hoàn kiếm,0.0041761172455274,110402.0
21.017,105.806,đống đa,0.0031097295494858,117000.0
20.992,105.81,thanh xuân,0.0068234243977905,120120.0
20.995,105.85,hai bà trưng,0.0056512616782048,113068.0
21.015,105.847,hai bà trưng,0.0042942226709373,112310.0
21.024,105.816,ba đình,0.00292686006445,118030.0
21.017,105.859,hai bà trưng,0.0036969115288968,113100.0
21.028,105.841,đống đa,0.0102778075345936,115545.0
21.03,105.756,nam từ liêm,0.0102558068696187,129629.0
21.033,105.802,cầu giấy,0.0036778210291011,122000.0
21.011,105.831,đống đa,0.0036488677713043,115356.0
21.025,105.863,hoàn kiếm,0.0050888854623027,110402.0
21.025,105.792,cầu giấy,0.0048273731620971,122080.0
21.014,105.847,hai bà trưng,0.0033365953227182,112310.0
21.034,105.816,ba đình,0.0043951251516108,119511.0
21.032,105.788,cầu giấy,0.0060942909925899,123105.0
21.029,105.813,ba đình,0.0072294819895232,118030.0
21.009,105.832,đống đa,0.0031067858954223,116177.0
21.006,105.744,nam từ liêm,0.0137751691532291,130000.0
20.991,105.809,thanh xuân,0.0081871372110488,120065.0
20.986,105.795,nam từ liêm,0.0182393801325442,130301.0
20.987,105.796,nam từ liêm,0.0188193854208802,130301.0
21.026,105.823,đống đa,0.0057309124109792,117127.0
21.012,105.827,đống đa,0.0026015657501582,116700.0
21.03,105.826,ba đình,0.003098963893383,118518.0
21.006,105.813,thanh xuân,0.0087344467776958,120120.0
21.023,105.743,nam từ liêm,0.0102724803471994,130658.0
21.027,105.741,nam từ liêm,0.0058217671272222,130658.0
21.024,105.805,đống đa,0.005692696889077,117000.0
21.016,105.745,nam từ liêm,0.017526011881879,130658.0
21.031,105.792,cầu giấy,0.0065497181253986,122000.0
21.041,105.797,cầu giấy,0.0047029244219783,122320.0
21.04,105.797,cầu giấy,0.0055646345898763,122320.0
21.024,105.786,cầu giấy,0.002437111332311,122080.0
21.024,105.798,cầu giấy,0.006073888628554,123071.0
21.041,105.763,nam từ liêm,0.0021021555501115,129000.0
21.007,105.861,hai bà trưng,0.0036816474523765,113713.0
21.027,105.799,đống đa,0.0119833391786647,117000.0
21.005,105.765,nam từ liêm,0.0148200703507079,130000.0
21.034,105.805,ba đình,0.0056318734670525,118000.0
21.007,105.741,nam từ liêm,0.0166133465984468,130000.0
21.034,105.835,ba đình,0.0037844108090426,118734.0
21.008,105.835,đống đa,0.0005984482848168,116000.0
21.032,105.84,ba đình,0.0020890009984785,118734.0
21.013,105.827,đống đa,0.0029035330809893,116700.0
20.994,105.805,thanh xuân,0.0034016930655989,120065.0
21.026,105.824,đống đa,0.006510618792584,117127.0
21.023,105.854,hoàn kiếm,0.0028101250944379,110513.0
21.045,105.8,cầu giấy,0.0009391208399848,122772.0
21.009,105.798,cầu giấy,0.0060872573745771,123075.0
21.02,105.785,cầu giấy,0.0037996883617083,122080.0
20.995,105.799,thanh xuân,0.0049153245785404,120065.0
21.029,105.779,nam từ liêm,0.0053424399738618,130679.0
21.037,105.828,ba đình,0.00546930984754,118733.0
21.042,105.798,cầu giấy,0.0041114581296751,122772.0
21.005,105.795,cầu giấy,0.0110776830765429,123075.0
21.004,105.795,thanh xuân,0.0109649676566963,120065.0
21.044,105.807,ba đình,0.0064373130069085,118000.0
21.043,105.809,ba đình,0.0046868223235859,119346.0
21.011,105.808,cầu giấy,0.0064764359291612,123075.0
21.027,105.854,hoàn kiếm,0.000142818529957,110019.0
21.035,105.828,ba đình,0.0038447978111225,118733.0
21.04,105.848,hoàn kiếm,0.0022918704248066,111300.0
21.031,105.813,ba đình,0.0072232677920001,118028.0
21.04,105.841,ba đình,0.0052135067287169,118800.0
21.035,105.77,nam từ liêm,0.0040849250590568,129049.0
21.025,105.853,hoàn kiếm,0.0008751071528125,110000.0
21.035,105.795,cầu giấy,0.0040845229246667,122000.0
21.029,105.821,ba đình,0.0031923366920829,118400.0
21.031,105.781,cầu giấy,0.0067269712874657,123105.0
21.032,105.85,hoàn kiếm,0.0014362557045633,110220.0
20.994,105.815,thanh xuân,0.0034397442510158,120120.0
21.024,105.85,hoàn kiếm,0.0038252414994233,110000.0
21.023,105.789,cầu giấy,0.0012304843136388,122080.0
21.03,105.792,cầu giấy,0.006869790937297,122000.0
21.04,105.829,ba đình,0.007956347793329,118733.0
21.018,105.862,hai bà trưng,0.0061605563752362,113100.0
21.043,105.808,ba đình,0.0052076423407225,118000.0
20.99,105.798,thanh xuân,0.0089161940149637,120065.0
21.018,105.798,cầu giấy,0.0052145369347717,123080.0
20.991,105.799,thanh xuân,0.0075149993820641,120065.0
20.99,105.808,thanh xuân,0.0083697380910422,120065.0
20.995,105.809,thanh xuân,0.0057363229086596,120120.0
21.012,105.85,hai bà trưng,0.0027336171086902,112200.0
21.038,105.848,hoàn kiếm,0.0010648145585541,111300.0
21.029,105.796,cầu giấy,0.0043331798395766,122000.0
21.027,105.778,nam từ liêm,0.0055596928759054,130679.0
21.03,105.778,nam từ liêm,0.0041012077336327,130679.0
21.034,105.795,cầu giấy,0.0036025751237312,122000.0
21.031,105.783,cầu giấy,0.0059994785358743,123105.0
21.029,105.781,nam từ liêm,0.0072520110917193,130679.0
21.032,105.773,nam từ liêm,0.0015170315996773,130679.0
21.014,105.819,đống đa,0.0058997003612347,116700.0
21.037,105.779,cầu giấy,0.0053166138380042,123105.0
21.044,105.838,ba đình,0.0005405667492595,118800.0
21.014,105.851,hai bà trưng,0.0017355064093526,112200.0
21.036,105.789,cầu giấy,0.004762535322955,123105.0
21.035,105.853,hoàn kiếm,0.000712206299118,111515.0
21.004,105.819,đống đa,0.0020735856451127,117130.0
21.018,105.824,đống đa,0.0034511462483726,115070.0
21.03,105.834,ba đình,0.0040147316483643,118733.0
21.039,105.847,hoàn kiếm,0.0014325183161457,100995.0
21.043,105.807,ba đình,0.0054993034785235,118000.0
21.019,105.799,cầu giấy,0.0059081657959243,123071.0
21.005,105.738,nam từ liêm,0.0178449904791259,130000.0
21.027,105.841,đống đa,0.0104197834775075,115545.0
21.027,105.855,hoàn kiếm,0.0009489979623344,110019.0
21.027,105.845,hoàn kiếm,0.0007568482822909,111000.0
21.007,105.865,hai bà trưng,0.0020274437017047,113713.0
20.995,105.805,thanh xuân,0.0025481004125692,120065.0
20.995,105.804,thanh xuân,0.0021065174370293,120065.0
20.995,105.806,thanh xuân,0.0032478016738265,120065.0
21.035,105.766,nam từ liêm,0.0024705085990728,129049.0
20.993,105.809,thanh xuân,0.0068056359373999,120120.0
20.992,105.808,thanh xuân,0.0067745933983234,120065.0
21.012,105.775,nam từ liêm,0.0188755552202928,130679.0
21.024,105.79,cầu giấy,0.0026078941017886,122080.0
21.012,105.82,đống đa,0.004431991014482,116700.0
21.024,105.804,đống đa,0.0063002061768602,117000.0
21.026,105.838,đống đa,0.0078178288365896,115545.0
21.013,105.818,đống đa,0.0065412062085321,115000.0
21.022,105.787,cầu giấy,0.0010058188932823,122080.0
20.995,105.864,hai bà trưng,0.0067839473444753,113900.0
21.03,105.854,hoàn kiếm,0.0028709749445982,110019.0
21.053,105.809,cầu giấy,0.0118847005831908,122772.0
21.024,105.778,nam từ liêm,0.007937283217473,130679.0
21.04,105.807,ba đình,0.0029414892059814,118000.0
20.989,105.802,thanh xuân,0.0081730542462703,120065.0
21.019,105.854,hoàn kiếm,0.0018268670029317,110513.0
21.01,105.849,hai bà trưng,0.0032032090702364,112310.0
21.027,105.768,nam từ liêm,0.0071175968468591,130679.0
21.015,105.806,đống đa,0.0047628287677533,117000.0
21.004,105.803,thanh xuân,0.0069766550518494,120065.0
21.014,105.848,hai bà trưng,0.0037830765717337,112310.0
21.017,105.841,đống đa,0.0083098998798104,115356.0
21.03,105.837,ba đình,0.0018786391807824,118734.0
21.012,105.863,hai bà trưng,0.0033597809398247,113713.0
21.015,105.8,cầu giấy,0.0025087172707179,123075.0
21.035,105.847,hoàn kiếm,0.0026573725230189,100995.0
21.034,105.813,ba đình,0.0045022413967856,118028.0
21.032,105.858,hoàn kiếm,0.0057742304952732,111515.0
21.033,105.846,hoàn kiếm,0.000814535760054,111212.0
21.036,105.85,hoàn kiếm,0.0018775991070814,110307.0
21.019,105.817,ba đình,0.0008065716645104,118977.0
21.034,105.825,ba đình,0.0024485459384114,118518.0
21.033,105.839,ba đình,0.0017341410472104,118734.0
21.014,105.776,nam từ liêm,0.0169681485399655,130679.0
21.029,105.809,ba đình,0.0089018817532533,118000.0
21.023,105.858,hoàn kiếm,0.000296437596123,110402.0
20.997,105.861,hai bà trưng,0.0041079850988726,113900.0
21.025,105.806,đống đa,0.0061330202894595,117000.0
21.037,105.793,cầu giấy,0.0068883443237169,122000.0
21.027,105.85,hoàn kiếm,0.0020900463547242,110201.0
21.033,105.854,hoàn kiếm,0.0023676680090139,110911.0
21.035,105.832,ba đình,0.0030915481895581,118733.0
20.987,105.813,thanh xuân,0.0031624824229731,120987.0
21.03,105.824,ba đình,0.002016922708609,118518.0
21.023,105.848,hoàn kiếm,0.0042464549123208,111000.0
21.043,105.844,ba đình,0.0039390880975762,118600.0
21.017,105.855,hai bà trưng,0.0031730950773673,112618.0
21.012,105.804,cầu giấy,0.0024930267436231,123075.0
21.004,105.805,thanh xuân,0.007126325540735,120065.0
21.033,105.782,cầu giấy,0.0044953556814134,123105.0
21.011,105.856,hai bà trưng,0.0030780439978207,113100.0
21.032,105.852,hoàn kiếm,0.0023440119028915,110911.0
21.035,105.849,hoàn kiếm,0.0019066227862107,110220.0
21.02,105.817,ba đình,0.0004753502392886,118977.0
21.023,105.857,hoàn kiếm,0.0012771355638258,110402.0
21.007,105.782,nam từ liêm,0.0144453753021348,130301.0
21.036,105.803,cầu giấy,0.0057412984177805,122000.0
21.018,105.842,hai bà trưng,0.0003877794558729,112617.0
21.032,105.854,hoàn kiếm,0.0030484080765065,110911.0
21.008,105.84,đống đa,0.0049129563757034,116000.0
20.99,105.801,thanh xuân,0.0074608790174155,120065.0
21.004,105.791,nam từ liêm,0.0168444064193237,130301.0
21.007,105.795,cầu giấy,0.0096188659593682,123075.0
21.021,105.822,đống đa,0.0034787579769797,117127.0
20.992,105.777,nam từ liêm,0.0015952014354349,130301.0
21.035,105.803,cầu giấy,0.0052208933643586,122000.0
21.038,105.822,ba đình,0.0033283156548681,119511.0
21.034,105.798,cầu giấy,0.0013942551854292,122000.0
20.991,105.77,nam từ liêm,0.0084425344310684,130301.0
21.004,105.752,nam từ liêm,0.0082425775822887,130000.0
20.991,105.816,thanh xuân,0.0062673770491015,120987.0
21.024,105.821,đống đa,0.0029111916911088,117127.0
20.996,105.745,nam từ liêm,0.0082997976006324,130020.0
20.989,105.821,thanh xuân,0.0071337686446592,120987.0
21.033,105.785,cầu giấy,0.0039141567038615,123105.0
21.034,105.764,nam từ liêm,0.0043085534391621,129049.0
20.987,105.816,thanh xuân,0.0023454839747037,120987.0
21.036,105.799,cầu giấy,0.0034169149129146,122000.0
21.023,105.811,đống đa,0.0047115876168118,117000.0
21.038,105.776,cầu giấy,0.0022530018611642,122801.0
21.019,105.807,đống đa,0.0011706826516662,117000.0
20.985,105.792,nam từ liêm,0.0159975844307663,130301.0
21.031,105.815,ba đình,0.0066976118951724,119511.0
21.016,105.779,nam từ liêm,0.0156716158986342,130679.0
21.027,105.812,ba đình,0.0072011339271606,118030.0
21.031,105.846,hoàn kiếm,0.001557846887086,111400.0
20.989,105.795,nam từ liêm,0.0172994458760807,130301.0
21.032,105.82,ba đình,0.0031873884448547,119511.0
20.998,105.866,hai bà trưng,0.0091573927278766,113900.0
21.009,105.849,hai bà trưng,0.0035990371417434,112310.0
21.029,105.856,hoàn kiếm,0.0026948464023944,110019.0
21.032,105.787,cầu giấy,0.0055470336849909,123105.0
21.025,105.856,hoàn kiếm,0.0027338274504607,110000.0
21.036,105.854,hoàn kiếm,0.0007097448925507,111515.0
21.013,105.85,hai bà trưng,0.0024973831297835,112200.0
21.026,105.857,hoàn kiếm,0.003149348384727,110402.0
21.031,105.854,hoàn kiếm,0.003870365848459,110911.0
21.048,105.806,cầu giấy,0.0068259950155325,122772.0
21.039,105.816,ba đình,0.0033915871642863,119346.0
21.027,105.842,hoàn kiếm,0.0010008952497149,111100.0
21.038,105.8,cầu giấy,0.0056041651940368,122000.0
21.034,105.814,ba đình,0.0051032908593251,118028.0
21.016,105.859,hai bà trưng,0.0027723013639362,113100.0
20.997,105.816,thanh xuân,0.0018032527588807,120120.0
21.018,105.808,đống đa,0.0012616488698917,117000.0
21.034,105.846,hoàn kiếm,0.0016159296099776,111212.0
21.024,105.851,hoàn kiếm,0.0029779980740227,110000.0
21.019,105.779,nam từ liêm,0.0128650404147955,130679.0
21.03,105.83,đống đa,0.0012853823238312,115545.0
20.995,105.842,thanh xuân,0.0194403168786386,120700.0
21.012,105.831,đống đa,0.0029482089499322,115356.0
21.026,105.815,ba đình,0.0040388599674782,118030.0
20.991,105.81,thanh xuân,0.0076331356933029,120120.0
20.991,105.822,thanh xuân,0.0070906304615406,120700.0
21.005,105.832,đống đa,0.0012747229502883,116177.0
21.007,105.833,đống đa,0.002056238945259,116177.0
21.004,105.835,đống đa,0.0034163226354671,116000.0
21.01,105.832,đống đa,0.0040353359231276,115356.0
21.043,105.81,ba đình,0.0038845210120225,119346.0
21.017,105.821,đống đa,0.0056568115632738,117127.0
21.015,105.781,nam từ liêm,0.0173305021529774,130679.0
21.032,105.765,nam từ liêm,0.0056314361168443,129049.0
20.996,105.778,nam từ liêm,0.0029385009136607,130301.0
21.029,105.74,nam từ liêm,0.0036162871129934,130658.0
20.989,105.834,thanh xuân,0.0143967288069923,120700.0
21.017,105.784,nam từ liêm,0.01708882046469,130679.0
21.021,105.818,ba đình,0.0018863079944661,118977.0
21.026,105.856,hoàn kiếm,0.0022450160650858,110019.0
21.026,105.816,ba đình,0.0031054773927483,118030.0
21.021,105.844,hoàn kiếm,0.0056401825610894,111000.0
21.022,105.854,hoàn kiếm,0.0019382886901563,110513.0
21.031,105.812,ba đình,0.0069571687916083,118028.0
21.028,105.821,ba đình,0.0023405840201992,118400.0
21.025,105.849,hoàn kiếm,0.0037789018672625,111000.0
21.026,105.842,hoàn kiếm,0.0019962092327477,111100.0
21.01,105.824,đống đa,0.0017207627240259,116700.0
21.014,105.763,nam từ liêm,0.0201144988720658,130679.0
21.009,105.823,đống đa,0.0025978026604159,115000.0
21.034,105.852,hoàn kiếm,0.0003471480964943,110911.0
21.024,105.854,hoàn kiếm,0.0018911563999046,110000.0
20.993,105.805,thanh xuân,0.0043185895512953,120065.0
21.006,105.846,hai bà trưng,0.0025273187444591,112400.0
21.039,105.789,cầu giấy,0.0051536067663726,123105.0
21.01,105.837,đống đa,0.0031958066821363,116000.0
21.016,105.821,đống đa,0.005518404149062,116700.0
21.03,105.849,hoàn kiếm,0.0011364302727825,110201.0
21.026,105.852,hoàn kiếm,0.0013982676885628,110000.0
21.022,105.857,hoàn kiếm,0.0016937045930131,110402.0
21.021,105.849,hoàn kiếm,0.0039050125539341,110513.0
21.013,105.846,hai bà trưng,0.0021555946621765,112310.0
21.02,105.862,hoàn kiếm,0.0048608389449155,110402.0
21.037,105.761,nam từ liêm,0.0050132280800006,129733.0
21.038,105.761,nam từ liêm,0.00446101734833,129733.0
21.007,105.845,hai bà trưng,0.0039317629679472,112400.0
21.029,105.849,hoàn kiếm,0.0006384463680664,110201.0
21.04,105.85,hoàn kiếm,0.0022349653339767,111300.0
21.031,105.85,hoàn kiếm,0.0019757868723333,110201.0
21.012,105.857,hai bà trưng,0.0017001337748827,113100.0
21.032,105.813,ba đình,0.0062881203546789,118028.0
21.036,105.762,nam từ liêm,0.0048752838623052,129049.0
21.037,105.76,nam từ liêm,0.0058298418316465,129733.0
21.038,105.762,nam từ liêm,0.0036119351851981,129733.0
21.037,105.763,nam từ liêm,0.0036637761642965,129733.0
21.039,105.761,nam từ liêm,0.0040827559052803,129733.0
21.038,105.828,ba đình,0.0063622944138422,118733.0
21.03,105.847,hoàn kiếm,0.0027990487250024,110201.0
21.006,105.823,đống đa,0.0022727689417242,115000.0
21.03,105.848,hoàn kiếm,0.0018876105967354,110201.0
21.013,105.809,đống đa,0.0063119931773463,117000.0
21.007,105.816,đống đa,0.0021975708014956,117130.0
21.038,105.773,cầu giấy,0.0007522083397547,122801.0
21.026,105.818,ba đình,0.0015189436582368,118030.0
21.011,105.803,cầu giấy,0.0027208863159645,123075.0
21.02,105.801,cầu giấy,0.0065361045236738,123075.0
21.009,105.803,cầu giấy,0.0046471176383209,123075.0
21.02,105.809,đống đa,0.0011365904587328,117000.0
21.028,105.831,đống đa,0.000996658275638,115545.0
21.008,105.807,cầu giấy,0.0074380603886002,123075.0
21.019,105.859,hoàn kiếm,0.0041826923444618,110402.0
21.035,105.834,ba đình,0.0043526164784383,118733.0
21.045,105.84,ba đình,0.0017929451777472,118800.0
21.014,105.804,cầu giấy,0.0020056675558087,123075.0
21.005,105.798,cầu giấy,0.0094572544823727,123075.0
21.006,105.799,cầu giấy,0.0081395099572592,123075.0
21.036,105.79,cầu giấy,0.0057491340828378,123105.0
21.037,105.848,hoàn kiếm,0.0014402812378531,111300.0
21.013,105.794,cầu giấy,0.0051820937316958,123080.0
21.028,105.856,hoàn kiếm,0.0021263812293411,110019.0
21.031,105.849,hoàn kiếm,0.0020433633462718,110201.0
21.007,105.864,hai bà trưng,0.0018632036827989,113713.0
21.029,105.85,hoàn kiếm,0.0003688004404755,110201.0
21.044,105.738,nam từ liêm,0.0080337693332334,130690.0
21.035,105.81,ba đình,0.0028835460105405,118028.0
21.031,105.853,hoàn kiếm,0.0034757059428125,110911.0
21.016,105.832,đống đa,0.0025593233505175,115356.0
21.032,105.846,hoàn kiếm,0.000845995569968,111212.0
21.04,105.847,ba đình,0.0004601467596344,118600.0
21.015,105.848,hai bà trưng,0.0045494480029533,112300.0
21.052,105.808,cầu giấy,0.0104853368068097,122772.0
21.043,105.847,ba đình,0.002540002960705,118600.0
21.017,105.796,cầu giấy,0.0033777767013425,123080.0
21.029,105.846,hoàn kiếm,0.0026116162280091,111000.0
21.025,105.844,hoàn kiếm,0.0020796873136203,111000.0
21.01,105.795,cầu giấy,0.0078888441703651,123075.0
20.998,105.807,thanh xuân,0.0036561613356832,120065.0
21.03,105.777,nam từ liêm,0.0031296812736087,130679.0
21.03,105.787,cầu giấy,0.0073609987571258,123105.0
21.02,105.793,cầu giấy,0.0003335312160796,123071.0
21.005,105.803,thanh xuân,0.0079746483127759,120065.0
21.036,105.842,ba đình,0.0059661382125856,118734.0
21.035,105.842,ba đình,0.0052765410234034,118734.0
21.022,105.847,hoàn kiếm,0.0046811344055026,111000.0
21.018,105.859,hai bà trưng,0.0046528114997819,113100.0
21.034,105.838,ba đình,0.0023770917465683,118734.0
21.031,105.848,hoàn kiếm,0.0023522267001522,110220.0
21.016,105.851,hai bà trưng,0.0026532540646547,112300.0
21.006,105.868,hai bà trưng,0.0047682709616313,113713.0
21.004,105.846,hai bà trưng,0.0015066851151087,112400.0
20.993,105.799,thanh xuân,0.0060264264462802,120065.0
21.04,105.792,cầu giấy,0.0054808902670014,122320.0
21.03,105.74,nam từ liêm,0.0026599647523215,130658.0
21.014,105.795,cầu giấy,0.0046051401112357,123080.0
21.04,105.764,nam từ liêm,0.0009345136607355,129733.0
21.041,105.79,cầu giấy,0.0051496876026501,122300.0
20.991,105.798,thanh xuân,0.0081498353181186,120065.0
21.039,105.802,cầu giấy,0.0072476084298273,122772.0
21.024,105.801,đống đa,0.0085761295390741,117000.0
21.027,105.801,đống đa,0.010537021299731,117000.0
20.996,105.853,hai bà trưng,0.0042722642208212,113900.0
21.023,105.829,đống đa,0.0041223011683874,115490.0
20.995,105.797,thanh xuân,0.006785986716203,120065.0
20.994,105.816,thanh xuân,0.0037905989648616,120120.0
21.033,105.8,cầu giấy,0.0016978714680645,122000.0
20.995,105.82,thanh xuân,0.0041367523907246,120700.0
20.989,105.837,thanh xuân,0.0168364960826794,120700.0
21.02,105.76,nam từ liêm,0.0177013418947362,130679.0
20.987,105.766,nam từ liêm,0.013612467359728,130301.0
20.986,105.765,nam từ liêm,0.0149601132221572,130301.0
20.986,105.763,nam từ liêm,0.0137647026924587,130020.0
21.037,105.8,cầu giấy,0.0046585284717436,122000.0
21.036,105.8,cầu giấy,0.003741270843185,122000.0
21.01,105.827,đống đa,0.0030730155145058,116700.0
21.004,105.826,đống đa,0.0055749904573959,116177.0
21.036,105.766,nam từ liêm,0.0015334903775658,129049.0
20.993,105.819,thanh xuân,0.0063161444206211,120700.0
20.994,105.856,hai bà trưng,0.0018435404992855,113900.0
21.048,105.803,cầu giấy,0.0040979760799795,122772.0
20.995,105.846,hai bà trưng,0.0040695894824402,113068.0
20.986,105.805,thanh xuân,0.0103226263652031,120987.0
21.031,105.824,ba đình,0.0010525574628053,118518.0
21.008,105.779,nam từ liêm,0.0149548369305559,130301.0
20.987,105.812,thanh xuân,0.0039371684083427,120987.0
20.995,105.822,thanh xuân,0.0031486378550264,120700.0
21.004,105.85,hai bà trưng,0.0024937722502406,112400.0
21.004,105.753,nam từ liêm,0.0081412827736193,130000.0
20.988,105.792,nam từ liêm,0.0147145692298308,130301.0
20.995,105.756,nam từ liêm,0.0028069351969688,130000.0
21.043,105.785,cầu giấy,0.0061844177334962,123105.0
21.007,105.809,thanh xuân,0.0109744120804922,120120.0
21.04,105.788,cầu giấy,0.0048457716312632,123105.0
21.041,105.788,cầu giấy,0.0055474447002529,123105.0
21.049,105.795,cầu giấy,0.004119006933583,122320.0
21.026,105.817,ba đình,0.002230603020915,118030.0
21.031,105.764,nam từ liêm,0.0069151350484377,129049.0
21.032,105.764,nam từ liêm,0.0060056034449598,129049.0
21.023,105.862,hoàn kiếm,0.0037302915768609,110402.0
20.993,105.757,nam từ liêm,0.0046204199172454,130020.0
20.995,105.755,nam từ liêm,0.0018664726656442,130020.0
20.994,105.755,nam từ liêm,0.0024512854202645,130020.0
20.99,105.815,thanh xuân,0.0052283204832526,120987.0
21.033,105.761,nam từ liêm,0.0071678485431892,129049.0
21.034,105.787,cầu giấy,0.0039185281295953,123105.0
21.031,105.762,nam từ liêm,0.0079074327526756,129049.0
21.008,105.812,cầu giấy,0.0113958651424293,123075.0
20.994,105.752,nam từ liêm,0.0021879671413455,130020.0
20.994,105.754,nam từ liêm,0.0018977882420378,130020.0
21.038,105.805,cầu giấy,0.0085449205685065,122000.0
21.041,105.81,ba đình,0.0029877388595469,119346.0
21.034,105.761,nam từ liêm,0.0066050157258037,129049.0
20.986,105.767,nam từ liêm,0.0132311370493939,130301.0
21.028,105.771,nam từ liêm,0.0041277626959913,130679.0
21.03,105.773,nam từ liêm,0.0013018851233541,130679.0
20.985,105.767,nam từ liêm,0.0137912184965602,130301.0
21.034,105.786,cầu giấy,0.0033142212814483,123105.0
20.994,105.847,hai bà trưng,0.0051519936486362,113068.0
20.987,105.793,nam từ liêm,0.0160088184329648,130301.0
21.004,105.743,nam từ liêm,0.0131482502714313,130000.0
