-1,105.67596647790569
-0.5,6.636357015304385
0,87.53797505675466
0.5,6.674929553876922
1,110.47554316719594
1.5,6.649706628653997
2,114.70455646573042
2.5,7.044490916299019
3,121.65585888986963
3.5,6.538599217546587
4,123.12101041410308
4.5,6.851878368545036
5,112.86468734282896
5.5,6.636357015304385
6,94.66620767443251
6.5,6.649706628653997
7,104.03989219882422
7.5,7.248977142881777
8,105.44866566013467
8.5,7.111166761796542
9,110.14521456328897
9.5,7.091573198298346
10,108.6832576239009
10.5,6.885062219565143
11,103.21808842285212
11.5,6.747231737290217
12,106.79084616610339
12.5,10.757607767635287
13,122.30236919663767
13.5,6.640696297421444
14,104.94503160387274
14.5,6.538599217546587
15,96.32638120354376
15.5,7.158348571506465
16,136.90359215027127
16.5,6.538599217546587
17,98.41194798493348
17.5,7.316813128010238
18,111.41088913867023
18.5,6.8496410027429615
19,105.40837179788782
19.5,6.854354582975155
