-1,197.95315123957658
-0.5,8.925587311409332
0,144.51371817752172
0.5,9.23014031385072
1,145.95103515509498
1.5,9.78594808074446
2,138.52175757133023
2.5,8.2314021992755
3,168.19927955868127
3.5,8.082747602657104
4,150.45191229856096
4.5,7.870647474418213
5,146.92206086094976
5.5,10.140373765109814
6,170.46000646042322
6.5,9.309268129780948
7,151.6971049340582
7.5,8.838394748651158
8,156.46333041620875
8.5,9.727897115453674
9,156.82074825161803
9.5,7.4645546844641855
10,144.6034759321084
10.5,7.42842765859357
11,122.85605697628071
11.5,8.380862141043137
12,153.9347363462748
12.5,10.599676701712898
13,142.24201338653722
13.5,7.42842765859357
14,121.72878540560794
14.5,7.40417252151792
15,131.8000188702049
15.5,8.150771336367113
16,173.19943869837033
16.5,8.929204212914618
17,182.60543589047862
17.5,7.42842765859357
18,145.80565643041763
18.5,8.762384291871468
19,156.84656404141333
19.5,7.7394323234443885
