-1,131.38515251577093
-0.5,7.041520832904882
0,116.2143518917612
0.5,7.095531336343305
1,115.20993945552605
1.5,7.208564260251171
2,106.21135440840794
2.5,7.041520832904882
3,126.35359825173802
3.5,6.935075537830825
4,128.41167498265287
4.5,7.285552221640841
5,142.5325425361373
5.5,7.436423201274362
6,114.82507790144794
6.5,7.208564260251171
7,116.52730455679173
7.5,7.0180916670008
8,127.89742268050396
8.5,8.953804274094129
9,183.5159062746385
9.5,8.96665615448498
10,120.54987754413278
10.5,7.311664009504767
11,142.8582931613296
11.5,7.208564260251171
12,121.43248576507752
12.5,7.676156504147959
13,140.7925467899324
13.5,7.278898330056677
14,129.29049358133068
14.5,7.208564260251171
15,122.14220456842378
15.5,7.738376650119497
16,111.19319837658199
16.5,7.122541882652096
17,105.30500837985095
17.5,6.971110727712168
18,109.50576287016709
18.5,7.362101937460344
19,136.05572955309796
19.5,7.446585291884437
