-1,71.07235744535895
-0.5,4.828123482712366
0,88.18158131616353
0.5,4.799695176292604
1,82.16413780156867
1.5,4.831215381317084
2,106.40318509954005
2.5,9.402593134610678
3,87.07636897260882
3.5,4.896940623303065
4,89.40111666772049
4.5,4.992394981339122
5,95.08940474705472
5.5,4.627438547198368
6,90.61658439088052
6.5,4.60166952821668
7,67.69201612029666
7.5,4.60166952821668
8,118.17292337106315
8.5,4.896940623303065
9,81.21801463144243
9.5,4.665512565614267
10,112.7880414708469
10.5,5.64153074966404
11,78.0499303979577
11.5,4.746814934548613
12,80.03681496566112
12.5,4.587192326182917
13,82.86388275058461
13.5,4.60166952821668
14,72.63554542863241
14.5,4.617228315834291
15,86.75651638613294
15.5,5.054390970652778
16,81.13485918165405
16.5,4.747923042952282
17,93.76892117993174
17.5,4.617228315834291
18,86.96575560353841
18.5,4.617228315834291
19,92.58544091503195
19.5,4.627438547198368
