1,324,7.4386560916900635,8.161359310150146,7.717182898521424,10.540989616827778,10.776937934751963,10.653077238812333
2,335,7.975825548171997,9.760796308517456,8.542983055114746,4.906672987660525,5.057517513505052,4.942131375194077
3,334,7.844103813171387,8.536920547485352,8.173857235908509,5.763954832070772,6.330536664665677,5.919835393207088
4,312,7.695909738540649,10.845331907272339,8.493104195594787,7.964344618088953,8.040650562523552,7.979605806975873
5,330,7.783324480056763,9.875155687332153,8.349681854248047,6.631692567911507,6.63709210664438,6.632232521784795
6,313,7.162668466567993,8.21777057647705,7.758912134170532,6.567952301859184,6.840111331912951,6.708829101421915
7,358,8.287509441375732,9.54076337814331,8.996060752868653,5.558555755416405,5.64244646942408,5.584944864137069
8,377,9.176203966140747,9.899333477020264,9.430488228797913,5.470634522296007,5.514526223680521,5.480319943142315
9,347,8.471409320831299,9.76679801940918,9.183747959136962,5.210937666734768,5.2426926638743785,5.220464165876651
10,293,7.117270469665527,9.094484329223633,8.007312345504761,7.832213821316386,7.832213821316386,7.832213821316385
11,352,8.419948101043701,9.54311990737915,8.82283456325531,5.0824870918643255,5.135583686627586,5.087796751340651
12,367,8.680959939956665,9.331732511520386,8.940471386909485,5.769500690487485,5.782062676145446,5.772013087619076
13,348,8.501360893249512,9.090186834335327,8.83996777534485,5.333443173123918,5.372854764876646,5.33738433229919
14,347,8.203548192977905,8.7665536403656,8.428397679328919,6.352793416184967,6.4040871720538854,6.366336655911781
15,355,8.244434118270874,8.793640851974487,8.341163969039917,4.913242721857206,5.093601592589447,4.974293494862546
16,368,8.74882435798645,12.923672676086426,9.587765550613403,6.33700129033956,6.33700129033956,6.337001290339559
17,330,7.90490460395813,9.987457513809204,8.567975091934205,9.953335426815224,10.915975833259049,10.29541658517989
18,291,7.00697135925293,8.930953025817871,7.537460160255432,9.656320242519335,9.744459111452574,9.66513412941266
19,374,8.895350456237793,9.372965574264526,9.165704536437989,6.538599217546587,6.649706628653997,6.559485738433108
20,379,8.641725540161133,12.839934349060059,9.273879408836365,6.658289128148354,6.658289128148354,6.658289128148354
21,302,6.855190992355347,9.57550573348999,7.790444469451904,7.641047391067234,7.805702198859297,7.65751287184644
22,338,8.323884963989258,11.325215339660645,9.310227823257446,5.955956482497192,6.05922238571811,5.974583405797979
23,315,7.462026596069336,13.260886669158936,8.871763443946838,7.3154357901043605,7.503509964143447,7.3721424380641505
24,314,7.404873371124268,9.386583805084229,8.08535876274109,7.286024125557348,7.498793063022641,7.3073010193038765
25,299,6.7525718212127686,7.002270698547363,6.864804983139038,6.05635075220294,6.132984754477968,6.087004353112951
26,334,7.615416049957275,8.056646347045898,7.9111929655075075,6.7276150338870275,6.846874004031791,6.758572302134458
27,372,8.6091947555542,9.090033769607544,8.80870978832245,4.495767201755485,4.495767201755485,4.495767201755485
28,341,8.081062078475952,8.836781978607178,8.331619572639465,8.360238521471352,9.009426431826606,8.494278826270769
29,305,7.16924262046814,7.626077890396118,7.374194931983948,7.40417252151792,7.42842765859357,7.413874576348181
30,366,8.865176439285278,9.329456329345703,9.099090123176575,4.863395529256278,5.103783546884906,4.967995313602958
31,280,6.4424896240234375,6.843761920928955,6.563218307495117,7.0772138146195465,7.113482073110027,7.086240384757228
32,367,8.87014627456665,9.551025867462158,9.192723870277405,5.8399558274365715,5.883328980166448,5.844293142709558
33,343,8.002403497695923,8.924708127975464,8.24833424091339,4.536016692946914,4.536016692946914,4.536016692946915
34,357,8.405644416809082,8.898588180541992,8.660046219825745,4.587192326182917,4.587192326182917,4.587192326182916
35,345,8.008713960647583,8.561734199523926,8.178906178474426,4.8380431376157835,5.044453915728423,4.892940806572528
36,354,8.281486511230469,9.701513767242432,8.662378907203674,5.028809843150039,5.098331864089063,5.040472292261882
37,340,8.168902158737183,10.766345739364624,8.824971151351928,7.210559021967822,7.3392341399340415,7.2632724201462775
38,338,7.7302985191345215,8.812348365783691,8.198853135108948,6.935075537830825,6.995469085403861,6.941114892588129
39,304,7.191839694976807,9.961110591888428,7.8123554468154905,9.442749403343193,9.60143639203468,9.476507024406256
40,288,6.658862829208374,7.179358720779419,6.838292598724365,7.87656643892586,8.230232870068408,8.050152738014924
41,319,7.516292095184326,8.360124349594116,7.724860763549804,7.492096468881287,7.51605399283881,7.4944922212770395
42,313,7.374078273773193,8.818735837936401,7.9760923147201535,11.70507911724736,11.841065847076539,11.725136402010527
43,360,8.305028915405273,9.448349714279175,8.858728957176208,5.304913542583662,5.498078439320597,5.333638790528859
44,311,7.07656192779541,7.6381776332855225,7.279920244216919,7.168063317194724,7.242304475646409,7.179828675509789
45,335,7.735031604766846,8.6533522605896,8.136147117614746,6.029583289190735,6.1202633554661805,6.053336756020331
46,320,7.450435161590576,8.325712442398071,7.859870600700378,7.78367824520414,8.069116675087013,7.887930577858407
47,295,7.151804208755493,7.92097806930542,7.480072641372681,8.240936059638926,8.398112833482367,8.25665373702327
48,357,8.33900237083435,9.682349443435669,9.119788599014282,5.36656147315313,5.36656147315313,5.366561473153129
49,328,7.635974645614624,8.357511043548584,7.98110830783844,6.240563808827416,6.262236609333799,6.244898368928693
50,339,7.7257750034332275,9.085614442825317,8.269033718109132,5.160688265269152,5.334710539291425,5.178090492671379
