"Bưu điện Miếu Môn, Đường Hồ Chí Minh, Tân Lập, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.813,105.646
"CHXD Đồng Tâm, Tỉnh Lộ 429, Tân Lập, Xã Đồng Tâm, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.808,105.662
"Chùa Thượng Lâm, Tỉnh Lộ 429, Tân Lập, Xã Trần Phú, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.797,105.676
"Chùa làng Yên Sơn, Tỉnh Lộ 429, Tân Lập, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.817,105.677
"Cửa hàng tóc Thanh Xuân, Tỉnh Lộ 429, Tân Lập, Xã Đồng Tâm, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.809,105.677
"Cửa hàng tạp hóa Bộ Bình, Đường Hồ Chí Minh, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.816,105.645
"Cửa hàng xăng dầu Phúc Lâm, Tỉnh Lộ 429, Tân Lập, Xã Phúc Lâm, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.81,105.681
"Nhà văn hoá thôn Hội Triều, Tỉnh Lộ 429, Tân Lập, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.823,105.677
"Phú mỹ, Đường Hồ Chí Minh, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.82,105.645
"Phương Lâm ( Lê Thị Dung ), Đường Hồ Chí Minh, Tân Lập, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.813,105.645
"Phương Sự, Đường Hồ Chí Minh, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.815,105.645
"Sân vận động xã Thượng Lâm, Tỉnh Lộ 429, Tân Lập, Xã Trần Phú, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.796,105.676
"Thúy Mạnh ( Nguyễn Thị Thúy ), Tỉnh Lộ 429, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.814,105.646
"Thế  mĩ, Đường Hồ Chí Minh, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.814,105.645
"Trước cửa hàng phụ tùng xe máy Quỳnh Hồng 50m, Đường Hồ Chí Minh, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.823,105.643
"Trường THCS Đồng Tâm, Tỉnh Lộ 429, Tân Lập, Xã Đồng Tâm, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.806,105.674
"Trạm y tế Tân Phú, Đường Hồ Chí Minh, Tân Lập, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.81,105.646
"Tỉnh Lộ 429, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.815,105.646
"Tự hà, Đường Hồ Chí Minh, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.818,105.644
"UBND xã Đồng Tâm, Tỉnh Lộ 429, Tân Lập, Xã Đồng Tâm, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.801,105.676
"Điểm đỗ xe buýt Miếu Môn, Đường Hồ Chí Minh, Tân Lập, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.806,105.646
"Đình Yên Lạc, Tỉnh Lộ 429, Tân Lập, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.821,105.687
"Đình làng Thượng Lâm, Tỉnh Lộ 429, Tân Lập, Xã Trần Phú, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.796,105.681
"Đối diện Trạm y tế Tân Phú, Đường Hồ Chí Minh, Tân Lập, Xã Trần Phú, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.81,105.645
"Đối diện cửa hàng bia hơi Cậu Út, Tỉnh Lộ 429, Tân Lập, Xã Đồng Tâm, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.808,105.668
"Đối diện cửa hàng nước Toàn Phương, Tỉnh Lộ 429, Tân Lập, Xã Đồng Tâm, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.808,105.669
"Đối diện cửa hàng xăng dầu Phúc Lâm, Tỉnh Lộ 429, Tân Lập, Xã Đồng Tâm, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.81,105.682
